Timestamp,IP,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Predicted_Label,Prob_BENIGN,Prob_Bot,Prob_Brute Force,Prob_DoS Attack,Prob_PortScan
2024-12-20_12:19:49,TCP-192.168.12.140:51696-192.168.12.146:80,80.0,7717.0,3.0,1.0,349.0,0.0,349.0,0.0,116.333333333,164.520177756,0.0,0.0,0.0,0.0,45224.828301153,518.336140987,2572.333333333,3424.479554943,7415.0,106.0,7717.0,3858.5,3556.5,7415.0,302.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,388.752105741,129.584035247,0.0,349.0,87.25,151.12143296,22837.6875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,87.25,116.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.26540995,9.421747e-09,1.6828338e-08,3.7736363e-08,0.73458993
2024-12-20_12:19:49,TCP-192.168.12.140:51698-192.168.12.146:80,80.0,6028.0,3.0,1.0,313.0,0.0,313.0,0.0,104.333333333,147.549615008,0.0,0.0,0.0,0.0,51924.353019244,663.570006636,2009.333333333,2022.310449846,4792.0,46.0,6028.0,3014.0,1778.0,4792.0,1236.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,497.677504977,165.892501659,0.0,313.0,78.25,135.532975692,18369.1875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,78.25,104.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.24400991,7.879905e-09,1.3248235e-08,2.5217957e-08,0.75599
2024-12-20_12:19:49,TCP-192.168.12.140:51704-192.168.12.146:80,80.0,13878.0,3.0,1.0,314.0,0.0,314.0,0.0,104.666666667,148.021019528,0.0,0.0,0.0,0.0,22625.738579046,288.22596916,4626.0,5684.601012091,12642.0,89.0,13878.0,6939.0,5703.0,12642.0,1236.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,216.16947687,72.05649229,0.0,314.0,78.5,135.965988394,18486.75,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,78.5,104.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.24320212,8.342211e-09,1.3853107e-08,2.6500118e-08,0.75679785
2024-12-20_12:19:49,TCP-192.168.12.140:51708-192.168.12.146:80,80.0,12797.0,3.0,1.0,334.0,0.0,334.0,0.0,111.333333333,157.449109944,0.0,0.0,0.0,0.0,26099.867156365,312.573259358,4265.666666667,5894.05238826,12601.0,60.0,12797.0,6398.5,6202.5,12601.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,234.429944518,78.143314839,0.0,334.0,83.5,144.626242432,20916.75,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,83.5,111.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.25504038,9.108685e-09,1.5706789e-08,3.285304e-08,0.74495953
2024-12-20_12:19:49,TCP-192.168.12.140:51720-192.168.12.146:80,80.0,20423.0,3.0,1.0,359.0,0.0,359.0,0.0,119.666666667,169.234222964,0.0,0.0,0.0,0.0,17578.220633599,195.857611516,6807.666666667,8435.688169254,18708.0,131.0,20423.0,10211.5,8496.5,18708.0,1715.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,146.893208637,48.964402879,0.0,359.0,89.75,155.451559979,24165.1875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,89.75,119.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.2701937,1.04581375e-08,1.8754672e-08,4.440012e-08,0.72980624
2024-12-20_12:19:49,TCP-192.168.12.140:51726-192.168.12.146:80,80.0,15238.0,3.0,1.0,359.0,0.0,359.0,0.0,119.666666667,169.234222964,0.0,0.0,0.0,0.0,23559.522247014,262.501640635,5079.333333333,7023.632551766,15012.0,52.0,15238.0,7619.0,7393.0,15012.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,196.876230476,65.625410159,0.0,359.0,89.75,155.451559979,24165.1875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,89.75,119.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.2707405,1.0260789e-08,1.8497959e-08,4.363987e-08,0.7292594
2024-12-20_12:19:49,TCP-192.168.12.140:51738-192.168.12.146:80,80.0,13538.0,3.0,1.0,381.0,0.0,381.0,0.0,127.0,179.605122421,0.0,0.0,0.0,0.0,28143.004875166,295.464618112,4512.666666667,6143.362018381,13200.0,74.0,13538.0,6769.0,6431.0,13200.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,221.598463584,73.866154528,0.0,381.0,95.25,164.977839421,27217.6875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,95.25,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.2864194,1.1043066e-08,2.0842329e-08,5.3942642e-08,0.7135804
2024-12-20_12:19:49,TCP-192.168.12.140:51754-192.168.12.146:80,80.0,17216.0,3.0,1.0,317.0,0.0,317.0,0.0,105.666666667,149.435233091,0.0,0.0,0.0,0.0,18413.104089219,232.342007435,5738.666666667,7843.261963126,16830.0,84.0,17216.0,8608.0,8222.0,16830.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,174.256505576,58.085501859,0.0,317.0,79.25,137.2650265,18841.6875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,79.25,105.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.24443449,8.5814085e-09,1.4261467e-08,2.770509e-08,0.7555654
2024-12-20_12:19:49,TCP-192.168.12.140:51756-192.168.12.146:80,80.0,10866.0,3.0,1.0,375.0,0.0,375.0,0.0,125.0,176.776695297,0.0,0.0,0.0,0.0,34511.319712866,368.120743604,3622.0,4998.608272976,10691.0,55.0,10866.0,5433.0,5258.0,10691.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,276.090557703,92.030185901,0.0,375.0,93.75,162.37976321,26367.1875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,93.75,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.28279543,1.0670509e-08,1.9984931e-08,5.0407692e-08,0.7172046
2024-12-20_12:19:49,TCP-192.168.12.140:51772-192.168.12.146:80,80.0,8695.0,3.0,1.0,404.0,0.0,404.0,0.0,134.666666667,190.4474264,0.0,0.0,0.0,0.0,46463.484761357,460.034502588,2898.333333333,3925.601892987,8449.0,33.0,8695.0,4347.5,4101.5,8449.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,345.025876941,115.008625647,0.0,404.0,101.0,174.937131564,30603.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,101.0,134.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.30489933,1.1496171e-08,2.29348e-08,6.479854e-08,0.6951005
2024-12-20_12:19:49,TCP-192.168.12.140:51784-192.168.12.146:80,80.0,5533.0,3.0,1.0,375.0,0.0,375.0,0.0,125.0,176.776695297,0.0,0.0,0.0,0.0,67775.167178746,722.935116573,1844.333333333,2371.672030915,5196.0,59.0,5533.0,2766.5,2429.5,5196.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,542.20133743,180.733779143,0.0,375.0,93.75,162.37976321,26367.1875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,93.75,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.2859154,1.016918e-08,1.925914e-08,4.8795727e-08,0.7140844
2024-12-20_12:19:49,TCP-192.168.12.140:51790-192.168.12.146:80,80.0,3025.0,3.0,1.0,356.0,0.0,356.0,0.0,118.666666667,167.820009402,0.0,0.0,0.0,0.0,117685.950413223,1322.314049587,1008.333333333,1221.005141494,2732.0,57.0,3025.0,1512.5,1219.5,2732.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,991.73553719,330.578512397,0.0,356.0,89.0,154.152521874,23763.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,89.0,118.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.27550206,8.9139895e-09,1.6397307e-08,3.9184954e-08,0.72449785
2024-12-20_12:19:49,TCP-192.168.12.140:51804-192.168.12.146:80,80.0,3030.0,3.0,1.0,351.0,0.0,351.0,0.0,117.0,165.462986798,0.0,0.0,0.0,0.0,115841.584158416,1320.132013201,1010.0,1247.705360519,2771.0,33.0,3030.0,1515.0,1256.0,2771.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,990.099009901,330.0330033,0.0,351.0,87.75,151.987458364,23100.1875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,87.75,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.2708556,8.753452e-09,1.5907817e-08,3.696069e-08,0.72914433
2024-12-20_12:19:49,TCP-192.168.12.140:51816-192.168.12.146:80,80.0,2899.0,3.0,1.0,419.0,0.0,419.0,0.0,139.666666667,197.518494211,0.0,0.0,0.0,0.0,144532.597447396,1379.786133149,966.333333333,1213.112342512,2681.0,60.0,2899.0,1449.5,1231.5,2681.0,218.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,1034.839599862,344.946533287,0.0,419.0,104.75,181.432322093,32917.6875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,104.75,139.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.3217804,1.0483271e-08,2.193917e-08,6.757572e-08,0.6782195
2024-12-20_12:19:49,TCP-192.168.12.140:51828-192.168.12.146:80,80.0,2647.0,3.0,1.0,315.0,0.0,315.0,0.0,105.0,148.492424049,0.0,0.0,0.0,0.0,119002.644503211,1511.144692104,882.333333333,1124.012257743,2471.0,41.0,2647.0,1323.5,1147.5,2471.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,1133.358519078,377.786173026,0.0,315.0,78.75,136.399001096,18604.6875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,78.75,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.24714644,7.3867645e-09,1.25792905e-08,2.4836854e-08,0.7528536
2024-12-20_12:19:49,TCP-192.168.12.140:51830-192.168.12.146:80,80.0,18484.0,3.0,1.0,332.0,0.0,332.0,0.0,110.666666667,156.506300903,0.0,0.0,0.0,0.0,17961.480199091,216.403375893,6161.333333333,8447.09071548,18106.0,35.0,18484.0,9242.0,8864.0,18106.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,162.302531919,54.100843973,0.0,332.0,83.0,143.760217028,20667.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,83.0,110.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.25313962,9.239903e-09,1.5770187e-08,3.2791995e-08,0.7468602
2024-12-20_12:19:49,TCP-192.168.12.140:51838-192.168.12.146:80,80.0,2240.0,3.0,1.0,360.0,0.0,360.0,0.0,120.0,169.705627485,0.0,0.0,0.0,0.0,160714.285714286,1785.714285714,746.666666667,888.669542381,2002.0,67.0,2240.0,1120.0,882.0,2002.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,1339.285714286,446.428571429,0.0,360.0,90.0,155.884572681,24300.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,90.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.283195,8.609321e-09,1.6017834e-08,4.03561e-08,0.71680486
2024-12-20_12:19:49,TCP-192.168.12.140:51848-192.168.12.146:80,80.0,17328.0,3.0,1.0,314.0,0.0,314.0,0.0,104.666666667,148.021019528,0.0,0.0,0.0,0.0,18120.960295476,230.840258541,5776.0,8022.913976023,17122.0,59.0,17328.0,8664.0,8458.0,17122.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,173.130193906,57.710064635,0.0,314.0,78.5,135.965988394,18486.75,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,78.5,104.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.24273585,8.461903e-09,1.3991692e-08,2.682236e-08,0.7572641
2024-12-20_12:19:49,TCP-192.168.12.140:51862-192.168.12.146:80,80.0,16555.0,3.0,1.0,371.0,0.0,371.0,0.0,123.666666667,174.891077213,0.0,0.0,0.0,0.0,22410.147991543,241.61884627,5518.333333333,7617.502842504,16291.0,90.0,16555.0,8277.5,8013.5,16291.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,181.214134703,60.404711568,0.0,371.0,92.75,160.647712402,25807.6875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,92.75,123.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.2783849,1.0804677e-08,1.993187e-08,4.958997e-08,0.7216149
2024-12-20_12:19:49,TCP-192.168.12.140:51876-192.168.12.146:80,80.0,359.0,3.0,1.0,372.0,0.0,372.0,0.0,124.0,175.362481734,0.0,0.0,0.0,0.0,1036211.699164345,11142.061281337,119.666666667,52.359865886,163.0,46.0,359.0,179.5,29.5,209.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,8356.545961003,2785.515320334,0.0,372.0,93.0,161.080725104,25947.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,93.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BENIGN,0.62972677,1.866937e-09,1.7874747e-09,5.976709e-08,0.37027317
2024-12-20_12:19:49,TCP-192.168.12.140:51892-192.168.12.146:80,80.0,17171.0,3.0,1.0,353.0,0.0,353.0,0.0,117.666666667,166.405795839,0.0,0.0,0.0,0.0,20557.917418904,232.950905597,5723.666666667,7879.892441454,16867.0,59.0,17171.0,8585.5,8281.5,16867.0,304.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,174.713179197,58.237726399,0.0,353.0,88.25,152.853483768,23364.1875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,88.25,117.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.2665327,1.0087877e-08,1.793426e-08,4.1147096e-08,0.73346734
2024-12-20_12:19:49,TCP-192.168.12.140:51900-192.168.12.146:80,80.0,26802.0,3.0,1.0,341.0,0.0,341.0,0.0,113.666666667,160.74894159,0.0,0.0,0.0,0.0,12722.931124543,149.242593836,8934.0,12469.12549727,26568.0,104.0,26802.0,13401.0,13167.0,26568.0,234.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,111.931945377,37.310648459,0.0,341.0,85.25,147.657331345,21802.6875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,85.25,113.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.2576558,9.877095e-09,1.7003218e-08,3.706386e-08,0.7423442
2024-12-20_12:19:49,TCP-192.168.12.140:51912-192.168.12.146:80,80.0,5526.0,3.0,1.0,313.0,0.0,313.0,0.0,104.333333333,147.549615008,0.0,0.0,0.0,0.0,56641.331885632,723.850886717,1842.0,2436.587914824,5287.0,53.0,5526.0,2763.0,2524.0,5287.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,542.888165038,180.962721679,0.0,313.0,78.25,135.532975692,18369.1875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,78.25,104.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.24412711,7.834628e-09,1.3191444e-08,2.5129742e-08,0.7558729
2024-12-20_12:19:49,TCP-192.168.12.140:51916-192.168.12.146:80,80.0,24600.0,3.0,1.0,342.0,0.0,342.0,0.0,114.0,161.220346111,0.0,0.0,0.0,0.0,13902.43902439,162.601626016,8200.0,11190.39019278,24023.0,40.0,24600.0,12300.0,11723.0,24023.0,577.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,121.951219512,40.650406504,0.0,342.0,85.5,148.090344047,21930.75,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,85.5,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.2585802,9.852759e-09,1.7030732e-08,3.72417e-08,0.7414197
2024-12-20_12:19:49,TCP-192.168.12.140:51932-192.168.12.146:80,80.0,615.0,3.0,1.0,334.0,0.0,334.0,0.0,111.333333333,157.449109944,0.0,0.0,0.0,0.0,543089.430894309,6504.06504065,205.0,135.284884595,384.0,57.0,615.0,307.5,76.5,384.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,4878.048780488,1626.016260163,0.0,334.0,83.5,144.626242432,20916.75,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,83.5,111.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.32356918,4.824965e-09,8.551341e-09,3.1470524e-08,0.6764308
2024-12-20_12:19:49,TCP-192.168.12.140:51944-192.168.12.146:80,80.0,9817.0,3.0,1.0,365.0,0.0,365.0,0.0,121.666666667,172.062650089,0.0,0.0,0.0,0.0,37180.401344606,407.456453092,3272.333333333,4364.385740157,9444.0,118.0,9817.0,4908.5,4535.5,9444.0,373.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,305.592339819,101.864113273,0.0,365.0,91.25,158.049636191,24979.6875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,91.25,121.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.2757713,1.0224503e-08,1.8789713e-08,4.5366658e-08,0.72422856
2024-12-20_12:19:49,TCP-192.168.12.140:51946-192.168.12.146:80,80.0,11769.0,3.0,1.0,382.0,0.0,382.0,0.0,127.333333333,180.076526942,0.0,0.0,0.0,0.0,32458.152774237,339.87594528,3923.0,5078.307263909,11097.0,46.0,11769.0,5884.5,5212.5,11097.0,672.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,254.90695896,84.96898632,0.0,382.0,95.5,165.410852123,27360.75,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,95.5,127.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.2877115,1.09778355e-08,2.080975e-08,5.4032217e-08,0.71228844
2024-12-20_12:19:49,TCP-192.168.12.140:51958-192.168.12.146:80,80.0,611.0,3.0,1.0,375.0,0.0,375.0,0.0,125.0,176.776695297,0.0,0.0,0.0,0.0,613747.954173486,6546.644844517,203.666666667,148.19881541,407.0,58.0,611.0,305.5,101.5,407.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,4909.983633388,1636.661211129,0.0,375.0,93.75,162.37976321,26367.1875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,93.75,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.38228598,4.7577515e-09,9.15995e-09,4.4213955e-08,0.6177139
2024-12-20_12:19:49,TCP-192.168.12.140:51962-192.168.12.146:80,80.0,6043.0,3.0,1.0,351.0,0.0,351.0,0.0,117.0,165.462986798,0.0,0.0,0.0,0.0,58083.733245077,661.922885984,2014.333333333,1846.505588643,4490.0,57.0,6043.0,3021.5,1468.5,4490.0,1553.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,496.442164488,165.480721496,0.0,351.0,87.75,151.987458364,23100.1875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,87.75,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.26737058,9.328421e-09,1.6786755e-08,3.8036966e-08,0.73262936
2024-12-20_12:19:49,TCP-192.168.12.140:51968-192.168.12.146:80,80.0,3285.0,3.0,1.0,404.0,0.0,404.0,0.0,134.666666667,190.4474264,0.0,0.0,0.0,0.0,122983.257229833,1217.656012177,1095.0,1188.446324689,2769.0,128.0,3285.0,1642.5,1126.5,2769.0,516.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,913.242009132,304.414003044,0.0,404.0,101.0,174.937131564,30603.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,101.0,134.666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.31000298,1.0392927e-08,2.0964237e-08,6.0760925e-08,0.68999684
2024-12-20_12:19:49,TCP-192.168.12.140:51976-192.168.12.146:80,80.0,3215.0,3.0,1.0,361.0,0.0,361.0,0.0,120.333333333,170.177032006,0.0,0.0,0.0,0.0,112286.158631415,1244.167962675,1071.666666667,1343.422081436,2970.0,56.0,3215.0,1607.5,1362.5,2970.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,206.0,74.0,933.125972006,311.041990669,0.0,361.0,90.25,156.317585383,24435.1875,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.333333333,90.25,120.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64240.0,65160.0,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PortScan,0.27920312,9.148746e-09,1.7003728e-08,4.151024e-08,0.72079676
